Gene	HL_IB	HL_MS	PP	HL_IB_quantile	HL_IB_pt	HL_MS_quantile	HL_MS_pt
YLR080W	NA	812.5	0.3375	NA	NA	1.4193109049628627	0.8647961961036162
YLR081W	NA	NA	0.6096	NA	NA	NA	NA
YLR082C	67.0	388.7	0.6454	0.48506868059807196	0.3407869003118019	-0.686927951183264	-0.3272697389674078
YLR083C	NA	422.4	0.5536	NA	NA	-0.529301094308674	-0.19880345362694787
YLR084C	55.0	NA	0.4336	0.2756944187159562	0.17391733631610876	NA	NA
YLR085C	21.0	1009.1	0.9969	-0.7936015541273999	-0.6290855526867786	1.6978968612236143	1.238657060553489
YLR086W	36.0	NA	NA	-0.1995381015268431	-0.18227260096171144	NA	NA
YLR087C	NA	NA	0.9515	NA	NA	NA	NA
YLR088W	52.0	563.8	NA	0.20978711012927295	0.12659559257920344	0.25646272705853035	0.25892451925649296
YLR089C	78.0	510.6	0.5657	0.6379234322697154	0.4696547040269992	-0.05430921429420354	0.09975697943079405
YLR090W	NA	484.7	0.5832	NA	NA	-0.2075757238850313	0.017022446598624383
YLR091W	171.0	200.1	0.4164	1.2696643851806635	1.1383558934914548	-1.4168277250487966	-1.3018401050078623
YLR092W	NA	NA	0.6775	NA	NA	NA	NA
YLR093C	46.0	421.7	0.7415	0.0879329975415462	0.023336126858160514	-0.5350828150863223	-0.2013805058406949
YLR094C	2.0	NA	0.8544	-5.199337582605575	-2.34150278073377	NA	NA
YLR095C	12.0	535.4	0.4988	-1.2447784131572894	-1.0812423699420628	0.08268483728106052	0.1756517112038917
YLR096W	NA	498.2	0.8526	NA	NA	-0.12414276912489634	0.06060980461662417
YLR097C	26.0	377.4	0.2209	-0.5672113899131166	-0.45307263358079974	-0.7413015003963078	-0.3725005158263868
YLR098C	65.0	154.4	0.4388	0.4556403137378794	0.31512945488509303	-1.5902841969710853	-1.6585442096749938
YLR099C	NA	495.7	0.4967	NA	NA	-0.13971029888186154	0.052615578516488924
YLR099W-A	NA	NA	NA	NA	NA	NA	NA
YLR100W	32.0	807.1	NA	-0.32822341801540306	-0.28060389820929577	1.4008043502521592	0.8534662496054936
YLR101C	NA	NA	NA	NA	NA	NA	NA
YLR102C	NA	NA	0.3538	NA	NA	NA	NA
YLR103C	78.0	NA	NA	0.6379234322697154	0.4696547040269992	NA	NA
YLR104W	85.0	612.7	0.7093	0.72987684762963	0.5426225403970653	0.5909490574270496	0.39417879386712223
YLR105C	28.0	NA	NA	-0.49213682280838095	-0.3916563966546011	NA	NA
YLR106C	NA	524.1	NA	NA	NA	0.00907600158129096	0.1414552067301047
YLR107W	80.0	323.9	0.2797	0.6611618742897374	0.4911423739910718	-0.9624492321817628	-0.603943918792007
YLR108C	18.0	193.1	0.5079	-0.9515182841460368	-0.7550857199573989	-1.4371270959849964	-1.3516036564763807
YLR109W	NA	657.1	0.6079	NA	NA	0.8677866806896664	0.5091439835629074
YLR110C	26.0	10.0	1.297	-0.5672113899131166	-0.45307263358079974	-3.2947593680070097	-4.683109523161057
YLR111W	NA	NA	1.44	NA	NA	NA	NA
YLR112W	NA	NA	0.7412	NA	NA	NA	NA
YLR113W	273.0	645.5	0.9514	1.5863575339439535	1.5385501826242014	0.8046754427045008	0.4797708599733338
YLR114C	112.0	499.1	0.7651	0.9475799380826426	0.7772904594218676	-0.11999258980312676	0.06347925648982358
YLR115W	12.0	612.8	NA	-1.2447784131572894	-1.0812423699420628	0.5915467302262899	0.3944456944542107
YLR116W	39.0	464.3	NA	-0.10936510116177109	-0.115267621388659	-0.31491759688295234	-0.05087236236444461
YLR117C	31.0	257.3	NA	-0.3695581856124021	-0.3070510228336964	-1.2408664504668305	-0.9433410183525345
YLR118C	NA	625.4	0.7373	NA	NA	0.667297142290912	0.42777823086122385
YLR119W	66.0	761.4	-0.055	0.4724065407146269	0.3280539502928516	1.2724088356301801	0.7548685006122384
YLR120C	11.0	645.0	1.023	-1.2924648930969886	-1.150036074544992	0.7987689042511946	0.47849456595520795
YLR120W-A	NA	NA	NA	NA	NA	NA	NA
YLR121C	7.0	NA	0.4648	-1.5175450472144199	-1.4985177290224745	NA	NA
YLR122C	NA	NA	0.3979	NA	NA	NA	NA
YLR123C	NA	NA	0.3553	NA	NA	NA	NA
YLR124W	NA	NA	0.1917	NA	NA	NA	NA
YLR125W	NA	NA	0.6239	NA	NA	NA	NA
YLR126C	27.0	620.3	0.5835	-0.5249763962160622	-0.421816148787508	0.6354103767453516	0.41435692731193174
YLR127C	30.0	NA	NA	-0.41016940620520764	-0.33433772614370716	NA	NA
YLR128W	NA	560.6	0.8036	NA	NA	0.23642434140818291	0.24972500487000318
YLR129W	41.0	564.4	NA	-0.050203829430400866	-0.07333436230079808	0.26008942517254646	0.2606444107340769
YLR130C	55.0	134.1	0.6237	0.2756944187159562	0.17391733631610876	-1.6949226766682979	-1.8470736510312908
YLR131C	3.0	203.4	NA	-1.8312243273394466	-2.0942510821168634	-1.410585384387797	-1.2788976210448075
YLR132C	29.0	NA	NA	-0.4528584793924642	-0.3625193200055658	NA	NA
YLR133W	64.0	645.2	0.6647	0.4376201502677811	0.30200760568252494	0.802225683044881	0.4790051859865071
YLR134W	NA	NA	0.4953	NA	NA	NA	NA
YLR135W	31.0	NA	0.2534	-0.3695581856124021	-0.3070510228336964	NA	NA
YLR136C	NA	NA	0.8951	NA	NA	NA	NA
YLR137W	48.0	NA	0.3547	0.12958231367213702	0.05915221036229713	NA	NA
YLR138W	NA	NA	0.056510000000000005	NA	NA	NA	NA
YLR139C	NA	365.3	0.46399999999999997	NA	NA	-0.7940138873835464	-0.42224672797029883
YLR140W	NA	NA	NA	NA	NA	NA	NA
YLR141W	11.0	NA	NA	-1.2924648930969886	-1.150036074544992	NA	NA
YLR142W	NA	NA	0.4476	NA	NA	NA	NA
YLR143W	27.0	601.1	0.6859999999999999	-0.5249763962160622	-0.421816148787508	0.516031581817273	0.3629602101306707
YLR144C	22.0	479.7	0.4431	-0.7463509261747352	-0.5908810262331535	-0.2391396829051538	0.0006129244999432521
YLR145W	NA	NA	NA	NA	NA	NA	NA
YLR146C	82.0	534.1	1.109	0.6895289039903834	0.5121059673227748	0.07487447268929584	0.17174947213555108
YLR146W-A	NA	NA	NA	NA	NA	NA	NA
YLR147C	NA	600.0	NA	NA	NA	0.5092020438642008	0.35997290851503366
YLR148W	52.0	531.0	1.13	0.20978711012927295	0.12659559257920344	0.05225912907178995	0.16241096117995205
YLR149C	3.0	NA	0.855	-1.8312243273394466	-2.0942510821168634	NA	NA
YLR149C-A	NA	NA	NA	NA	NA	NA	NA
YLR150W	184.0	557.1	0.6902	1.327981604121872	1.200977506672104	0.21635678670591268	0.23961101265646703
YLR151C	31.0	579.8	0.9057	-0.3695581856124021	-0.3070510228336964	0.36808730436540277	0.304257285688581
YLR152C	NA	NA	0.4782	NA	NA	NA	NA
YLR153C	NA	523.9	NA	NA	NA	0.008381566921493432	0.1408442521299254
YLR154C	18.0	NA	0.4782	-0.9515182841460368	-0.7550857199573989	NA	NA
YLR154C-G	NA	NA	NA	NA	NA	NA	NA
YLR154C-H	NA	NA	NA	NA	NA	NA	NA
YLR154W-A	NA	NA	NA	NA	NA	NA	NA
YLR154W-B	NA	NA	NA	NA	NA	NA	NA
YLR154W-C	NA	NA	NA	NA	NA	NA	NA
YLR154W-E	NA	NA	NA	NA	NA	NA	NA
YLR154W-F	NA	NA	NA	NA	NA	NA	NA
YLR155C	NA	NA	NA	NA	NA	NA	NA
YLR156C-A	NA	NA	NA	NA	NA	NA	NA
YLR156W	NA	NA	NA	NA	NA	NA	NA
YLR157C	NA	NA	NA	NA	NA	NA	NA
YLR157C-C	NA	NA	NA	NA	NA	NA	NA
YLR157W-D	NA	NA	NA	NA	NA	NA	NA
YLR157W-E	NA	NA	NA	NA	NA	NA	NA
YLR158C	NA	NA	NA	NA	NA	NA	NA
YLR159C-A	NA	NA	NA	NA	NA	NA	NA
YLR159W	NA	NA	NA	NA	NA	NA	NA
YLR160C	NA	NA	NA	NA	NA	NA	NA
YLR161W	NA	NA	NA	NA	NA	NA	NA
YLR162W	NA	NA	NA	NA	NA	NA	NA
YLR162W-A	NA	NA	NA	NA	NA	NA	NA
YLR163C	1961.0	324.2	NA	2.447279720819342	3.23047905055776	-0.9612304776251192	-0.6025569661531522
YLR163W-A	NA	NA	NA	NA	NA	NA	NA
YLR164W	NA	NA	0.2764	NA	NA	NA	NA
YLR165C	NA	NA	0.5817	NA	NA	NA	NA
YLR166C	58.0	454.0	NA	0.32822341801540306	0.21876892339182852	-0.37292030593020176	-0.08613560194024597
YLR167W	NA	177.8	NA	NA	NA	-1.4963059495248565	-1.4660144476774521
YLR168C	72.0	NA	0.7688	0.5554621702769806	0.401767242769465	NA	NA
YLR169W	NA	NA	1.04	NA	NA	NA	NA
YLR170C	NA	2155.1	0.912	NA	NA	2.2929688650938056	2.6383718913413055
YLR171W	NA	NA	0.644	NA	NA	NA	NA
YLR172C	403.0	584.8	0.3672	1.78369817017422	1.872267793111539	0.3958521370908866	0.3182024283705506
YLR173W	NA	694.3	1.3880000000000001	NA	NA	1.0361827752166917	0.6004141795036795
YLR174W	69.0	NA	1.15	0.5163562651199474	0.3657006057519182	NA	NA
YLR175W	30.0	444.1	NA	-0.41016940620520764	-0.33433772614370716	-0.43223810255667533	-0.12068580954454095
YLR176C	53.0	372.7	0.6832	0.23292993127648456	0.14266071951358944	-0.7610734337693169	-0.3916578302893079
YLR177W	13.0	NA	0.4	-1.1971932730470463	-1.0175495018818967	NA	NA
YLR178C	55.0	NA	0.3863	0.2756944187159562	0.17391733631610876	NA	NA
YLR179C	66.0	879.7	0.5056	0.4724065407146269	0.3280539502928516	1.5317413261341972	1.0006104436807721
YLR180W	NA	510.7	1.24	NA	NA	-0.05291945921445342	0.10006933382306486
YLR181C	32.0	595.9	1.0090000000000001	-0.32822341801540306	-0.28060389820929577	0.47803665882305935	0.348796623746852
YLR182W	17.0	486.5	4.061	-1.002056477837372	-0.8015544200675093	-0.19546564521012422	0.022894144065307518
YLR183C	17.0	NA	0.5839	-1.002056477837372	-0.8015544200675093	NA	NA
YLR184W	NA	NA	0.6615	NA	NA	NA	NA
YLR185W	316.0	567.4	1.143	1.6438673642167738	1.6638371040397353	0.28091084964604396	0.26922027825255773
YLR186W	NA	626.0	NA	NA	NA	0.6706858855683748	0.4293509924596253
YLR187W	14.0	329.5	0.6327	-1.1473154975252742	-0.9582528051091819	-0.9359832863515787	-0.5782346910071645
YLR188W	22.0	NA	1.157	-0.7463509261747352	-0.5908810262331535	NA	NA
YLR189C	220.0	586.7	0.4846	1.4472199336304332	1.3537956124866026	0.4142668635342554	0.323474618544763
YLR190W	26.0	33.7	0.7013	-0.5672113899131166	-0.45307263358079974	-2.4008311792447854	-3.5029895218005884
YLR191W	44.0	203.8	0.2668	0.03136936165920781	-0.014037665528083094	-1.4091631971993748	-1.276138509270487
YLR192C	36.0	560.6	0.4433	-0.1995381015268431	-0.18227260096171144	0.23642434140818291	0.24972500487000318
YLR193C	6.0	NA	1.03	-1.5887709585727845	-1.6132828549762859	NA	NA
YLR194C	2.0	NA	0.5465	-5.199337582605575	-2.34150278073377	NA	NA
YLR195C	NA	683.1	NA	NA	NA	0.987263643432563	0.5733882436236506
YLR196W	46.0	525.0	NA	0.0879329975415462	0.023336126858160514	0.01380069383179172	0.14420201591763923
YLR197W	18.0	506.2	NA	-0.9515182841460368	-0.7550857199573989	-0.07642073484881942	0.0859608637068733
YLR198C	NA	NA	NA	NA	NA	NA	NA
YLR199C	95.0	678.1	0.5038	0.8231716109385887	0.6371641167474024	0.9614293430232357	0.5611994373843133
YLR200W	112.0	702.0	1.261	0.9475799380826426	0.7772904594218676	1.0687539092730243	0.6187770674319626
YLR201C	NA	560.7	0.38299999999999995	NA	NA	0.2368808698636504	0.2500131746839011
YLR202C	NA	NA	0.7122	NA	NA	NA	NA
YLR203C	87.0	446.5	0.595	0.7529974415343902	0.5623811535019995	-0.41913067508011786	-0.112249464926239
YLR204W	NA	NA	0.2405	NA	NA	NA	NA
YLR205C	NA	NA	0.8067	NA	NA	NA	NA
YLR206W	18.0	23.2	0.7039	-0.9515182841460368	-0.7550857199573989	-2.7394259730800075	-3.893170515133299
YLR207W	NA	544.7	0.9152	NA	NA	0.13907689057108488	0.20333175099648926
YLR208W	NA	806.7	NA	NA	NA	1.3996377938410178	0.852624393597044
YLR209C	31.0	728.6	0.7816	-0.3695581856124021	-0.3070510228336964	1.1706033708794163	0.680902847746809
YLR210W	NA	NA	0.4672	NA	NA	NA	NA
YLR211C	22.0	310.4	0.4825	-0.7463509261747352	-0.5908810262331535	-1.008210581288434	-0.6675327247106386
YLR212C	41.0	NA	NA	-0.050203829430400866	-0.07333436230079808	NA	NA
YLR213C	NA	NA	0.3199	NA	NA	NA	NA
YLR214W	220.0	253.5	0.4306	1.4472199336304332	1.3537956124866026	-1.255254592903987	-0.9649077402013503
YLR215C	93.0	527.7	NA	0.8039576712814882	0.6190694799525497	0.03111565483151839	0.1524181396815886
YLR216C	89.0	1127.7	0.3617	0.7731401540191062	0.5816956875663061	1.8248924827676585	1.4347045462619517
YLR217W	NA	NA	0.2876	NA	NA	NA	NA
YLR218C	437.0	483.9	1.012	1.818307533573456	1.9417157354449532	-0.21582010184072842	0.0144067641204325
YLR219W	92.0	502.8	0.6661	0.7936015541273999	0.6098772814281643	-0.10028059252399352	0.07522919747786366
YLR220W	2.0	540.5	0.034319999999999996	-5.199337582605575	-2.34150278073377	0.10997251096965767	0.19088198539477766
YLR221C	83.0	536.4	0.5757	0.7039217888285135	0.5223989907935911	0.0894100344001924	0.17864787508805477
YLR222C	53.0	526.5	NA	0.23292993127648456	0.14266071951358944	0.02134426847893724	0.1487710170917238
YLR222C-A	NA	NA	NA	NA	NA	NA	NA
YLR223C	62.0	38.8	NA	0.40471680821774897	0.27514729217668465	-2.2939300662991764	-3.3494427931174204
YLR224W	NA	NA	0.5649	NA	NA	NA	NA
YLR225C	167.0	632.0	0.6358	1.2420605724635014	1.11813234388798	0.7081878045263057	0.445007471588497
YLR226W	115.0	526.7	0.7636	0.9734487290930862	0.7998103095341765	0.023839063182251347	0.14937936852175962
YLR227C	NA	NA	0.6651	NA	NA	NA	NA
YLR228C	2.0	NA	0.6558	-5.199337582605575	-2.34150278073377	NA	NA
YLR229C	NA	474.2	NA	NA	NA	-0.2652838681602035	-0.01760882770783851
YLR230W	NA	NA	NA	NA	NA	NA	NA
YLR231C	64.0	783.8	0.3723	0.4376201502677811	0.30200760568252494	1.3347826988434226	0.8038165348751338
YLR232W	NA	NA	0.2758	NA	NA	NA	NA
YLR233C	NA	587.8	4.121	NA	NA	0.4224827724521058	0.32652020930438214
YLR234W	27.0	NA	1.743	-0.5249763962160622	-0.421816148787508	NA	NA
YLR235C	NA	NA	0.7114	NA	NA	NA	NA
YLR236C	NA	NA	0.5027	NA	NA	NA	NA
YLR237W	33.0	59.0	0.45	-0.2939857808389507	-0.2549464527825869	-2.0757978776755315	-2.872365349193063
YLR238W	2.0	618.7	NA	-5.199337582605575	-2.34150278073377	0.6252126263104972	0.4101266981535938
YLR239C	NA	NA	0.7042	NA	NA	NA	NA
YLR240W	22.0	392.8	1.111	-0.7463509261747352	-0.5908810262331535	-0.6637756894381663	-0.31113857094481384
YLR241W	NA	NA	0.6495	NA	NA	NA	NA
YLR242C	NA	NA	1.167	NA	NA	NA	NA
YLR243W	NA	620.4	NA	NA	NA	0.6365413121704053	0.4146210038755079
YLR244C	669.0	446.6	1.021	1.9793397699821538	2.3070374110210556	-0.4176691792124783	-0.11189879998453746
YLR245C	NA	432.6	NA	NA	NA	-0.482189981260027	-0.1616638834922084
YLR246W	NA	NA	0.2624	NA	NA	NA	NA
YLR247C	NA	1285.8	0.5895	NA	NA	1.9657840247877993	1.6700367868513684
YLR248W	72.0	561.6	0.6294	0.5554621702769806	0.401767242769465	0.24180760339386811	0.2526047094978617
YLR249W	191.0	NA	NA	1.352622764219689	1.2328974698417912	NA	NA
YLR250W	26.0	550.7	0.7454	-0.5672113899131166	-0.45307263358079974	0.17588291866100172	0.22097422880262882
YLR251W	44.0	NA	0.6964	0.03136936165920781	-0.014037665528083094	NA	NA
YLR252W	NA	NA	0.7005	NA	NA	NA	NA
YLR253W	53.0	786.8	0.3502	0.23292993127648456	0.14266071951358944	1.352502889647765	0.8102800993365846
YLR254C	45.0	NA	0.4042	0.06151263655249807	0.004852326861235329	NA	NA
YLR255C	NA	NA	0.1537	NA	NA	NA	NA
YLR256W	NA	134.0	NA	NA	NA	-1.6952970055995136	-1.8480613938785844
YLR257W	21.0	353.5	0.439	-0.7936015541273999	-0.6290855526867786	-0.8303138692518273	-0.4721468627082047
YLR258W	NA	545.3	0.3902	NA	NA	0.14288812544045013	0.20510352284807212
YLR259C	NA	767.8	NA	NA	NA	1.295241983258026	0.7689791450390416
YLR260W	3.0	459.2	0.6784	-1.8312243273394466	-2.0942510821168634	-0.3468171012040459	-0.06824753280936578
YLR261C	NA	NA	0.5226	NA	NA	NA	NA
YLR262C	NA	561.8	0.7315	NA	NA	0.24371081362998423	0.2531801194664336
YLR262C-A	NA	491.5	0.1736	NA	NA	-0.1650954314192633	0.03910664799814099
YLR263W	NA	NA	0.3292	NA	NA	NA	NA
YLR264C-A	NA	NA	NA	NA	NA	NA	NA
YLR264W	110.0	NA	0.5677	0.9377977680303106	0.7619424066101597	NA	NA
YLR265C	28.0	255.0	0.4934	-0.49213682280838095	-0.3916563966546011	-1.2506907635184117	-0.9563615253381081
YLR266C	NA	NA	1.051	NA	NA	NA	NA
YLR267W	NA	NA	0.2106	NA	NA	NA	NA
YLR268W	17.0	600.6	0.9544	-1.002056477837372	-0.8015544200675093	0.5127887257100516	0.36160293103922836
YLR269C	NA	NA	0.4437	NA	NA	NA	NA
YLR270W	38.0	666.4	0.7149	-0.1409772839403474	-0.13702736237019134	0.908651513878499	0.5323716562038816
YLR271W	19.0	312.2	0.4311	-0.8957798188835894	-0.7110011064922753	-1.003714798236017	-0.6589181406319912
YLR272C	NA	379.5	NA	NA	NA	-0.7315152969860136	-0.3640072685631457
YLR273C	NA	NA	0.9065	NA	NA	NA	NA
YLR274W	43.0	474.1	NA	0.0025091400448746387	-0.03335219959238933	-0.26619691876946344	-0.017941816124110225
YLR275W	44.0	642.8	NA	0.03136936165920781	-0.014037665528083094	0.7848276437399471	0.4728687088289578
YLR276C	NA	469.1	NA	NA	NA	-0.29317279191666407	-0.03466898133043266
YLR277C	34.0	461.0	NA	-0.2639845916795205	-0.23003274734247062	-0.3354769306240119	-0.062096201129470494
YLR278C	25.0	233.3	0.5181	-0.6135094449805312	-0.4855090168476737	-1.3203924374243845	-1.0844543994583027
YLR279W	NA	NA	0.7196	NA	NA	NA	NA
YLR280C	NA	NA	0.5596	NA	NA	NA	NA
YLR281C	115.0	NA	0.7439	0.9734487290930862	0.7998103095341765	NA	NA
YLR282C	NA	NA	0.2333	NA	NA	NA	NA
YLR283W	NA	NA	0.3582	NA	NA	NA	NA
YLR284C	NA	497.9	0.3669	NA	NA	-0.12693082517711485	0.05965232697535979
YLR285C-A	NA	NA	NA	NA	NA	NA	NA
YLR285W	NA	633.3	1.091	NA	NA	0.7190257904467361	0.4483827933107913
YLR286C	NA	83.4	0.7797	NA	NA	-1.9569960303980527	-2.4550489184503457
YLR286W-A	NA	NA	NA	NA	NA	NA	NA
YLR287C	83.0	632.9	1.079	0.7039217888285135	0.5223989907935911	0.7164515567765499	0.44734487011637036
YLR287C-A	NA	NA	0.965	NA	NA	NA	NA
YLR288C	NA	NA	0.8098	NA	NA	NA	NA
YLR289W	NA	209.5	0.7641	NA	NA	-1.3966573135205795	-1.2373188632227528
YLR290C	34.0	643.4	0.6975	-0.2639845916795205	-0.23003274734247062	0.7908757455515304	0.47440467940198205
YLR291C	124.0	604.7	NA	1.0379371869749336	0.8640324025865774	0.5447590406679899	0.3727039629749815
YLR292C	NA	598.3	0.7585	NA	NA	0.4913140329147402	0.355346861098688
YLR293C	NA	638.1	NA	NA	NA	0.7560693197526166	0.4607939457786743
YLR294C	NA	NA	0.6301	NA	NA	NA	NA
YLR295C	142.0	308.3	1.246	1.137677300665421	0.9796565125824114	-1.0141400754088714	-0.6776376393826525
YLR296W	NA	NA	0.5998	NA	NA	NA	NA
YLR297W	NA	NA	0.3607	NA	NA	NA	NA
YLR298C	74.0	628.0	NA	0.5894557978497783	0.4249973025246332	0.6825758531397144	0.4345841529983808
YLR299C-A	NA	NA	NA	NA	NA	NA	NA
YLR299W	18.0	297.7	0.7019	-0.9515182841460368	-0.7550857199573989	-1.057485014382846	-0.729567055718625
YLR300W	15.0	92.8	0.3752	-1.1001396710768057	-0.9027843759280856	-1.8809444680397038	-2.3219393552238277
YLR301W	NA	622.5	NA	NA	NA	0.6461459315271744	0.42015814426161363
YLR302C	NA	NA	NA	NA	NA	NA	NA
YLR303W	NA	2073.9	0.3211	NA	NA	2.2641607373795596	2.5639948419364105
YLR304C	72.0	1084.5	0.3566	0.5554621702769806	0.401767242769465	1.7918844742043611	1.3654512670589396
YLR305C	27.0	502.6	NA	-0.5249763962160622	-0.421816148787508	-0.10129057111510355	0.07459597554505966
YLR306W	NA	574.9	0.3721	NA	NA	0.33234428642798597	0.2904900078075696
YLR307C-A	NA	NA	NA	NA	NA	NA	NA
YLR307W	NA	NA	0.5275	NA	NA	NA	NA
YLR308W	NA	NA	0.6725	NA	NA	NA	NA
YLR309C	219.0	447.2	0.6984	1.4439105138768624	1.349897908041426	-0.4141223418543859	-0.10979623121613179
YLR310C	16.0	401.7	NA	-1.0509244426943405	-0.8506798058769761	-0.6286995586209004	-0.27661575935151367
YLR311C	NA	NA	1.1179999999999999	NA	NA	NA	NA
YLR312C	NA	NA	0.6801	NA	NA	NA	NA
YLR312W-A	453.0	505.5	0.516	1.8473115374189186	1.972551770849303	-0.07981363495491352	0.08375649685963044
YLR313C	31.0	NA	0.4319	-0.3695581856124021	-0.3070510228336964	NA	NA
YLR314C	NA	607.6	NA	NA	NA	0.5640868375048095	0.3805167620989768
YLR315W	NA	NA	0.9271	NA	NA	NA	NA
YLR316C	25.0	399.9	NA	-0.6135094449805312	-0.4855090168476737	-0.6360486739021084	-0.2835443263727874
YLR317W	NA	NA	NA	NA	NA	NA	NA
YLR318W	NA	NA	1.6119999999999999	NA	NA	NA	NA
YLR319C	35.0	514.7	0.7301	-0.2316410556979774	-0.2058209349638933	-0.034195625447438614	0.11252045302568904
YLR320W	NA	NA	1.041	NA	NA	NA	NA
YLR321C	5.0	632.3	NA	-1.6395387799723165	-1.7457694276393811	0.7096690775346602	0.44578692341152226
YLR322W	NA	NA	2.766	NA	NA	NA	NA
YLR323C	45.0	338.2	NA	0.06151263655249807	0.004852326861235329	-0.8922240519790072	-0.5390307870101799
YLR324W	54.0	533.0	0.5521	0.2561982008475938	0.15843106984342087	0.0668796340721398	0.16844117216144522
YLR325C	NA	546.0	0.8218	NA	NA	0.1467759847515177	0.20716846548736645
YLR326W	115.0	512.3	0.3581	0.9734487290930862	0.7998103095341765	-0.04328625328148984	0.1050598422704196
YLR327C	NA	40.1	0.5042	NA	NA	-2.2743138314738074	-3.313037889940619
YLR328W	60.0	627.5	0.4702	0.35883340680587744	0.24742033809363734	0.6775396036050743	0.43327721266761754
YLR329W	NA	NA	1.065	NA	NA	NA	NA
YLR330W	228.0	556.4	0.9423	1.4710738241911705	1.3843574647258565	0.21215394037077673	0.2375816381839538
YLR331C	NA	NA	1.206	NA	NA	NA	NA
YLR332W	53.0	1182.7	0.5371	0.23292993127648456	0.14266071951358944	1.8759192590620688	1.5196326867884382
YLR333C	427.0	573.9	0.4833	1.808598741853153	1.9218657719547296	0.32485212723144624	0.2876679261974567
YLR334C	NA	NA	1.0	NA	NA	NA	NA
YLR335W	21.0	718.4	0.4913	-0.7936015541273999	-0.6290855526867786	1.1235545594802967	0.6573152783079067
YLR336C	51.0	334.4	NA	0.18931001061841743	0.1102243362467151	-0.9146786412719053	-0.5560461482953312
YLR337C	NA	533.1	NA	NA	NA	0.06774654698528747	0.16874216998142896
YLR338W	NA	NA	1.274	NA	NA	NA	NA
YLR339C	NA	NA	NA	NA	NA	NA	NA
YLR340W	NA	618.5	NA	NA	NA	0.6241447422049652	0.4095972559344139
YLR341W	NA	NA	0.615	NA	NA	NA	NA
YLR342W	NA	NA	0.8461	NA	NA	NA	NA
YLR342W-A	NA	NA	NA	NA	NA	NA	NA
YLR343W	NA	NA	0.5898	NA	NA	NA	NA
YLR344W	358.0	NA	0.4767	1.7325089226827708	1.770771838657959	NA	NA
YLR345W	73.0	608.8	0.9923	0.5731153914071755	0.41346075213267736	0.5720756418037348	0.38374023531187224
YLR346C	NA	NA	0.5672	NA	NA	NA	NA
YLR347C	36.0	590.3	NA	-0.1995381015268431	-0.18227260096171144	0.43696419532771025	0.3334237585928525
YLR347W-A	NA	NA	NA	NA	NA	NA	NA
YLR348C	398.0	437.6	0.3225	1.7768439067827888	1.8615644849622828	-0.4640733360593723	-0.14373329143547497
YLR349W	NA	NA	0.9105	NA	NA	NA	NA
YLR350W	76.0	219.3	0.7045	0.6135094449805308	0.44761602754818824	-1.3678936852820602	-1.1726513076367833
YLR351C	NA	732.8	0.4974	NA	NA	1.1922121298301227	0.6905326081820516
YLR352W	7.0	NA	0.7366	-1.5175450472144199	-1.4985177290224745	NA	NA
YLR353W	NA	NA	0.8417	NA	NA	NA	NA
YLR354C	136.0	1217.3	0.3796	1.0955556636289017	0.9428168295298119	1.922690932576084	1.5713282300149807
YLR355C	350.0	720.8	NA	1.7202305319526845	1.7514027847827789	1.1345599436100415	0.6628911774443139
YLR356W	15.0	504.7	0.6316	-1.1001396710768057	-0.9027843759280856	-0.08771424037018553	0.08123399382508038
YLR357W	23.0	681.5	1.261	-0.6975071194373863	-0.5543027214506029	0.9764240865995892	0.5694962270908773
YLR358C	169.0	NA	1.8	1.2529876254001933	1.1283036548512284	NA	NA
YLR359W	NA	477.1	NA	NA	NA	-0.25195855405823514	-0.007978411613289983
YLR360W	40.0	472.7	0.5212	-0.07912030015842841	-0.09404528997145382	-0.2762990170719186	-0.02261002618926708
YLR361C	10.0	498.8	0.5012	-1.349497642122869	-1.2248190377903945	-0.12156774796275434	0.06252326881774205
YLR361C-A	NA	597.4	NA	NA	NA	0.48648036042064524	0.3528931835542154
YLR362W	79.0	446.9	0.7467	0.6502735865864834	0.4804657317057302	-0.41568701181792733	-0.11084721129465284
YLR363C	93.0	374.7	0.3958	0.8039576712814882	0.6190694799525497	-0.7526695895118659	-0.3834804717742848
YLR363W-A	302.0	221.3	NA	1.6347309600468114	1.6250160944946326	-1.359510303164543	-1.1597602412733867
YLR364C-A	NA	NA	NA	NA	NA	NA	NA
YLR364W	16.0	781.5	0.4951	-1.0509244426943405	-0.8506798058769761	1.3265095285562962	0.7988466569725754
YLR365W	NA	NA	0.9191	NA	NA	NA	NA
YLR366W	NA	NA	0.5416	NA	NA	NA	NA
YLR367W	181.0	NA	0.9491	1.3159578561183756	1.1869260484909094	NA	NA
YLR368W	NA	NA	0.64	NA	NA	NA	NA
YLR369W	61.0	604.9	0.7666	0.3789773215364033	0.261395626950682	0.5467003923959779	0.37324381354969716
YLR370C	51.0	1201.3	2.544	0.18931001061841743	0.1102243362467151	1.9037637131503071	1.5475826735423353
YLR371W	NA	NA	0.9231	NA	NA	NA	NA
YLR372W	91.0	524.2	0.9818	0.7861124609382648	0.6005858119648517	0.00968769963686619	0.14176060860998557
