,int,beta,pval,sigma,cor,adj_pval
MFB1,0.00711815963131101,-0.00475353951371036,0.00782096039043338,0.120899715452092,-0.0392876813896805,0
NCS2,-1.35803166224306e-05,0.000610765616859116,0.836111867126539,0.199795810356772,0.00305693478759735,0
NCS6,0.0131932392952724,-0.000487048309160284,0.873421868967836,0.206884443943516,-0.00235419807407071,0
NFI1,0.0158059222635181,0.000144034847324557,0.947575603268762,0.148241666441627,0.000971621425972978,0
PBA1,0.00535157665448496,-0.000461337649202077,0.770584606520932,0.107058972166065,-0.00430915183106505,0
PEP3,0.00186086474777543,-0.00875086235574711,0.0279235806016188,0.269306487504246,-0.0324769233404069,0
PEX10,-0.00213933658520754,0.00405463864028241,0.0588836167017273,0.145221370110254,0.0279095230024795,0
PEP5,0.00943608443980275,-0.00911299306041313,0.0170070346996359,0.258323231739514,-0.0352555506649639,0
PEX12,-0.00121907231324312,0.00449011902700366,0.00123398239242343,0.0939928778870115,0.0477164284590127,0.0642138614192527
PEX2,-0.0121071232338321,0.00891331367676638,1.5954452748294e-06,0.125533861989867,0.0708249556177688,2.9526409121505
PEX22,-0.00327949788684242,0.00345306991350942,0.0400679759395437,0.113792982443959,0.0303312303637519,0
PEX4,-0.0107144011447695,0.0101695776946725,0.000328228565575184,0.191459633764295,0.0530412703422584,0.639346449451259
PEX5,0.00901136412142056,-0.00376153807536283,0.201804568888062,0.199406742416431,-0.0188602900830254,0
RAD23,-0.00162238334856403,-0.00249013128538818,0.18659735449379,0.127579748805526,-0.019514516388342,0
POC4,-0.0049524433054976,0.000341724830752049,0.907415075951845,0.198841441423823,0.00171857699110109,0
PTH2,-0.00255554994583304,0.00230193184650153,0.189548571329349,0.118728437055105,0.0193845667840893,0
PRE9,0.0266899735704889,-0.0085311104917836,0.0459178323839628,0.289152812373191,-0.0294909801672681,0
RAD18,0.0309797100777215,-0.00943558875770742,0.00281365532571009,0.213635640093551,-0.0441237201437379,0
RPN10,0.0148658373413716,-0.0132212964209589,1.71122001962648e-05,0.207882821379746,-0.0634715152485003,1.92221697183387
