,global,local
WSS1,1914.40822896162,2595.25898227693
YDR306C,2968.56135363322,3466.30283388939
YLR352W,2530.25636940695,2873.43897601803
ETP1,2864.1052898969,3357.15707169337
ARP8,-283.186487837252,169.020651152385
YKU70,2864.97722049082,4130.95791999661
YKU80,3082.8367746626,3776.63246556504
UBP8,2052.4523714105,2125.87736183405
YAF9,909.874089258482,1287.79997546372
VPS72,1891.31766338369,2287.30463702642
VPS71,1736.34907764497,2054.74103314155
UME1,2337.32089059542,2556.8814659411
TUP1,-2478.26041096535,-1087.06522673701
SWR1,1398.13520186859,1898.73406397116
SWI3,-1040.19955795753,-173.021849343235
SWC3,2321.82057603136,2613.65304693045
SPT8,95.727316419638,1133.24004577765
SUS1,728.322169406668,979.443608834982
SPT3,-600.160635357934,300.791698856883
SPT7,-2023.0221019766,-1262.03923878822
